"name","SDx","SDy","SDz","SR","PFD_t","PFD_i","PFD_m","PFD_r","PFD_p","FA_ti","FA_im","FA_mr","FA_rp","FA_pt","FD_ti","FD_tm","FD_tr","FD_tp","FD_im","FD_ir","FD_ip","FD_mr","FD_mp","FD_rp"
"A0","0.0","0.0","0.0","32.019955","60.175682067871094","39.822349548339844","42.43335723876953","39.621734619140625","32.34963607788086","0.18316435813903809","0.03934631496667862","0.058632660657167435","0.04846158251166344","0.3086208999156952","53.63515853881836","62.6008415222168","69.75807189941406","70.64566802978516","9.013028144836426","17.397401809692383","24.1514949798584","10.214057922363281","20.58614730834961","12.494096755981445"
"A1","0.0","0.0","0.0","32.01526","60.104888916015625","39.787052154541016","42.414100646972656","39.61637496948242","32.34632873535156","0.18348217010498047","0.03918688744306564","0.058622486889362335","0.04841357469558716","0.3086984157562256","53.639366149902344","62.571834564208984","69.71469116210938","70.60872650146484","8.97762393951416","17.35055160522461","24.130680084228516","10.209409713745117","20.593658447265625","12.486991882324219"
"A2","0.0","0.0","0.0","32.01306","60.078582763671875","39.78104782104492","42.405982971191406","39.611629486083984","32.34644317626953","0.1834997981786728","0.039262887090444565","0.058616381138563156","0.04842958226799965","0.3086799681186676","53.6226806640625","62.56101608276367","69.69808959960938","70.58450317382812","8.984193801879883","17.352907180786133","24.128692626953125","10.207493782043457","20.591854095458984","12.485742568969727"
"A3","0.0","0.0","0.0","32.01306","60.078582763671875","39.78104782104492","42.405982971191406","39.611629486083984","32.34644317626953","0.1834997981786728","0.039262887090444565","0.058616381138563156","0.04842958226799965","0.3086799681186676","53.6226806640625","62.56101608276367","69.69808959960938","70.58450317382812","8.984193801879883","17.352907180786133","24.128692626953125","10.207493782043457","20.591854095458984","12.485742568969727"
"A4","0.0","0.0","0.0","32.01306","60.078582763671875","39.78104782104492","42.405982971191406","39.611629486083984","32.34644317626953","0.1834997981786728","0.039262887090444565","0.058616381138563156","0.04842958226799965","0.3086799681186676","53.6226806640625","62.56101608276367","69.69808959960938","70.58450317382812","8.984193801879883","17.352907180786133","24.128692626953125","10.207493782043457","20.591854095458984","12.485742568969727"
"A5","0.0","0.0","0.0","32.011505","60.0512580871582","39.77204513549805","42.403907775878906","39.60792541503906","32.3460807800293","0.18352854251861572","0.0391944944858551","0.05867333337664604","0.048448048532009125","0.30867093801498413","53.61923599243164","62.5479736328125","69.69108581542969","70.571533203125","8.972872734069824","17.35194206237793","24.12775421142578","10.216355323791504","20.59540367126465","12.485810279846191"
"A6","0.0","0.0","0.0","32.011505","60.0512580871582","39.77204513549805","42.403907775878906","39.60792541503906","32.3460807800293","0.18352854251861572","0.0391944944858551","0.05867333337664604","0.048448048532009125","0.30867093801498413","53.61923599243164","62.5479736328125","69.69108581542969","70.571533203125","8.972872734069824","17.35194206237793","24.12775421142578","10.216355323791504","20.59540367126465","12.485810279846191"
"A7","0.0","0.0","0.0","32.011505","60.0512580871582","39.77204513549805","42.403907775878906","39.60792541503906","32.3460807800293","0.18352854251861572","0.0391944944858551","0.05867333337664604","0.048448048532009125","0.30867093801498413","53.61923599243164","62.5479736328125","69.69108581542969","70.571533203125","8.972872734069824","17.35194206237793","24.12775421142578","10.216355323791504","20.59540367126465","12.485810279846191"
"A8","0.0","0.0","0.0","32.011505","60.0512580871582","39.77204513549805","42.403907775878906","39.60792541503906","32.3460807800293","0.18352854251861572","0.0391944944858551","0.05867333337664604","0.048448048532009125","0.30867093801498413","53.61923599243164","62.5479736328125","69.69108581542969","70.571533203125","8.972872734069824","17.35194206237793","24.12775421142578","10.216355323791504","20.59540367126465","12.485810279846191"
"A9","0.0","0.0","0.0","32.011505","60.0512580871582","39.77204513549805","42.403907775878906","39.60792541503906","32.3460807800293","0.18352854251861572","0.0391944944858551","0.05867333337664604","0.048448048532009125","0.30867093801498413","53.61923599243164","62.5479736328125","69.69108581542969","70.571533203125","8.972872734069824","17.35194206237793","24.12775421142578","10.216355323791504","20.59540367126465","12.485810279846191"
"A10","0.0","0.0","0.0","32.011505","60.0512580871582","39.77204513549805","42.403907775878906","39.60792541503906","32.3460807800293","0.18352854251861572","0.0391944944858551","0.05867333337664604","0.048448048532009125","0.30867093801498413","53.61923599243164","62.5479736328125","69.69108581542969","70.571533203125","8.972872734069824","17.35194206237793","24.12775421142578","10.216355323791504","20.59540367126465","12.485810279846191"
"A11","0.0","0.0","0.0","32.011505","60.0512580871582","39.77204513549805","42.403907775878906","39.60792541503906","32.3460807800293","0.18352854251861572","0.0391944944858551","0.05867333337664604","0.048448048532009125","0.30867093801498413","53.61923599243164","62.5479736328125","69.69108581542969","70.571533203125","8.972872734069824","17.35194206237793","24.12775421142578","10.216355323791504","20.59540367126465","12.485810279846191"
"A12","0.0","0.0","0.0","32.011097","60.043521881103516","39.76360321044922","42.40121841430664","39.60476303100586","32.345245361328125","0.18362683057785034","0.03912750631570816","0.058699753135442734","0.048455432057380676","0.30873528122901917","53.63798904418945","62.5562858581543","69.70075225830078","70.58110046386719","8.961512565612793","17.344051361083984","24.124195098876953","10.219930648803711","20.59828758239746","12.48535442352295"
"A13","0.0","0.0","0.0","32.011097","60.043521881103516","39.76360321044922","42.40121841430664","39.60476303100586","32.345245361328125","0.18362683057785034","0.03912750631570816","0.058699753135442734","0.048455432057380676","0.30873528122901917","53.63798904418945","62.5562858581543","69.70075225830078","70.58110046386719","8.961512565612793","17.344051361083984","24.124195098876953","10.219930648803711","20.59828758239746","12.48535442352295"
"A14","0.0","0.0","0.0","32.011097","60.043521881103516","39.76360321044922","42.40121841430664","39.60476303100586","32.345245361328125","0.18362683057785034","0.03912750631570816","0.058699753135442734","0.048455432057380676","0.30873528122901917","53.63798904418945","62.5562858581543","69.70075225830078","70.58110046386719","8.961512565612793","17.344051361083984","24.124195098876953","10.219930648803711","20.59828758239746","12.48535442352295"
"A15","0.0","0.0","0.0","32.011097","60.043521881103516","39.76360321044922","42.40121841430664","39.60476303100586","32.345245361328125","0.18362683057785034","0.03912750631570816","0.058699753135442734","0.048455432057380676","0.30873528122901917","53.63798904418945","62.5562858581543","69.70075225830078","70.58110046386719","8.961512565612793","17.344051361083984","24.124195098876953","10.219930648803711","20.59828758239746","12.48535442352295"
"A16","0.0","0.0","0.0","32.011097","60.043521881103516","39.76360321044922","42.40121841430664","39.60476303100586","32.345245361328125","0.18362683057785034","0.03912750631570816","0.058699753135442734","0.048455432057380676","0.30873528122901917","53.63798904418945","62.5562858581543","69.70075225830078","70.58110046386719","8.961512565612793","17.344051361083984","24.124195098876953","10.219930648803711","20.59828758239746","12.48535442352295"
"A17","0.0","0.0","0.0","32.011097","60.043521881103516","39.76360321044922","42.40121841430664","39.60476303100586","32.345245361328125","0.18362683057785034","0.03912750631570816","0.058699753135442734","0.048455432057380676","0.30873528122901917","53.63798904418945","62.5562858581543","69.70075225830078","70.58110046386719","8.961512565612793","17.344051361083984","24.124195098876953","10.219930648803711","20.59828758239746","12.48535442352295"
"A18","0.0","0.0","0.0","32.01075","60.034934997558594","39.75794982910156","42.39857864379883","39.60291290283203","32.34443283081055","0.1836930811405182","0.03909702226519585","0.05870584771037102","0.04844927787780762","0.3088265061378479","53.65378189086914","62.56571578979492","69.70658111572266","70.59463500976562","8.954723358154297","17.335811614990234","24.126230239868164","10.219500541687012","20.602231979370117","12.482932090759277"
"A19","0.0","0.0","0.0","32.01075","60.034934997558594","39.75794982910156","42.39857864379883","39.60291290283203","32.34443283081055","0.1836930811405182","0.03909702226519585","0.05870584771037102","0.04844927787780762","0.3088265061378479","53.65378189086914","62.56571578979492","69.70658111572266","70.59463500976562","8.954723358154297","17.335811614990234","24.126230239868164","10.219500541687012","20.602231979370117","12.482932090759277"
"A20","0.0","0.0","0.0","32.01075","60.034934997558594","39.75794982910156","42.39857864379883","39.60291290283203","32.34443283081055","0.1836930811405182","0.03909702226519585","0.05870584771037102","0.04844927787780762","0.3088265061378479","53.65378189086914","62.56571578979492","69.70658111572266","70.59463500976562","8.954723358154297","17.335811614990234","24.126230239868164","10.219500541687012","20.602231979370117","12.482932090759277"
"A21","0.0","0.0","0.0","32.01075","60.034934997558594","39.75794982910156","42.39857864379883","39.60291290283203","32.34443283081055","0.1836930811405182","0.03909702226519585","0.05870584771037102","0.04844927787780762","0.3088265061378479","53.65378189086914","62.56571578979492","69.70658111572266","70.59463500976562","8.954723358154297","17.335811614990234","24.126230239868164","10.219500541687012","20.602231979370117","12.482932090759277"
"A22","0.0","0.0","0.0","32.01075","60.034934997558594","39.75794982910156","42.39857864379883","39.60291290283203","32.34443283081055","0.1836930811405182","0.03909702226519585","0.05870584771037102","0.04844927787780762","0.3088265061378479","53.65378189086914","62.56571578979492","69.70658111572266","70.59463500976562","8.954723358154297","17.335811614990234","24.126230239868164","10.219500541687012","20.602231979370117","12.482932090759277"
"A23","0.0","0.0","0.0","32.01075","60.034934997558594","39.75794982910156","42.39857864379883","39.60291290283203","32.34443283081055","0.1836930811405182","0.03909702226519585","0.05870584771037102","0.04844927787780762","0.3088265061378479","53.65378189086914","62.56571578979492","69.70658111572266","70.59463500976562","8.954723358154297","17.335811614990234","24.126230239868164","10.219500541687012","20.602231979370117","12.482932090759277"
"A24","0.0","0.0","0.0","32.01075","60.034934997558594","39.75794982910156","42.39857864379883","39.60291290283203","32.34443283081055","0.1836930811405182","0.03909702226519585","0.05870584771037102","0.04844927787780762","0.3088265061378479","53.65378189086914","62.56571578979492","69.70658111572266","70.59463500976562","8.954723358154297","17.335811614990234","24.126230239868164","10.219500541687012","20.602231979370117","12.482932090759277"
"A25","0.0","0.0","0.0","32.01103","60.03197479248047","39.75458908081055","42.39215850830078","39.602760314941406","32.343833923339844","0.18381474912166595","0.03916558250784874","0.05866113305091858","0.048454198986291885","0.30896079540252686","53.67700958251953","62.59095764160156","69.72132873535156","70.61434936523438","8.95766830444336","17.32883644104004","24.126663208007812","10.210148811340332","20.600418090820312","12.482048988342285"
"A26","0.0","0.0","0.0","32.01075","60.02865982055664","39.752593994140625","42.38539123535156","39.60262680053711","32.34358596801758","0.1839236468076706","0.03924010321497917","0.058623503893613815","0.04845912382006645","0.30907487869262695","53.68663024902344","62.60383987426758","69.72549438476562","70.62141418457031","8.96182918548584","17.32433319091797","24.12713050842285","10.201814651489258","20.59821128845215","12.481226921081543"
"A27","0.0","0.0","0.0","32.01075","60.02865982055664","39.752593994140625","42.38539123535156","39.60262680053711","32.34358596801758","0.1839236468076706","0.03924010321497917","0.058623503893613815","0.04845912382006645","0.30907487869262695","53.68663024902344","62.60383987426758","69.72549438476562","70.62141418457031","8.96182918548584","17.32433319091797","24.12713050842285","10.201814651489258","20.59821128845215","12.481226921081543"
"A28","0.0","0.0","0.0","32.01075","60.02865982055664","39.752593994140625","42.38539123535156","39.60262680053711","32.34358596801758","0.1839236468076706","0.03924010321497917","0.058623503893613815","0.04845912382006645","0.30907487869262695","53.68663024902344","62.60383987426758","69.72549438476562","70.62141418457031","8.96182918548584","17.32433319091797","24.12713050842285","10.201814651489258","20.59821128845215","12.481226921081543"
