"name","SDx","SDy","SDz","SR","PFD_t","PFD_i","PFD_m","PFD_r","PFD_p","FA_ti","FA_im","FA_mr","FA_rp","FA_pt","FD_ti","FD_tm","FD_tr","FD_tp","FD_im","FD_ir","FD_ip","FD_mr","FD_mp","FD_rp"
"N0","0.0","0.0","0.0","32.461006","55.173458099365234","63.556705474853516","69.4645767211914","66.87653350830078","56.12937927246094","0.22859793901443481","0.024468325078487396","0.09251105785369873","0.09521888196468353","0.11354778707027435","45.047096252441406","45.52964782714844","37.18098449707031","29.02683448791504","8.503885269165039","19.554363250732422","31.962806701660156","14.228311538696289","30.077356338500977","17.69449234008789"
"N1","0.0","0.0","0.0","32.24115","55.16617965698242","63.157894134521484","69.8059310913086","64.76448822021484","56.130577087402344","0.22504521906375885","0.03807571530342102","0.09197202324867249","0.09494263678789139","0.11672051250934601","45.322330474853516","45.05544662475586","40.75320053100586","28.91995620727539","9.374704360961914","17.77785873413086","31.97444725036621","13.596248626708984","30.062997817993164","18.481884002685547"
"N2","0.0","0.0","0.0","32.24115","55.16617965698242","63.157894134521484","69.8059310913086","64.76448822021484","56.130577087402344","0.22504521906375885","0.03807571530342102","0.09197202324867249","0.09494263678789139","0.11672051250934601","45.322330474853516","45.05544662475586","40.75320053100586","28.91995620727539","9.374704360961914","17.77785873413086","31.97444725036621","13.596248626708984","30.062997817993164","18.481884002685547"
"N3","0.0","0.0","0.0","32.24115","55.16617965698242","63.157894134521484","69.8059310913086","64.76448822021484","56.130577087402344","0.22504521906375885","0.03807571530342102","0.09197202324867249","0.09494263678789139","0.11672051250934601","45.322330474853516","45.05544662475586","40.75320053100586","28.91995620727539","9.374704360961914","17.77785873413086","31.97444725036621","13.596248626708984","30.062997817993164","18.481884002685547"
"N4","0.0","0.0","0.0","32.24115","55.16617965698242","63.157894134521484","69.8059310913086","64.76448822021484","56.130577087402344","0.22504521906375885","0.03807571530342102","0.09197202324867249","0.09494263678789139","0.11672051250934601","45.322330474853516","45.05544662475586","40.75320053100586","28.91995620727539","9.374704360961914","17.77785873413086","31.97444725036621","13.596248626708984","30.062997817993164","18.481884002685547"
"N5","0.0","0.0","0.0","32.24115","55.16617965698242","63.157894134521484","69.8059310913086","64.76448822021484","56.130577087402344","0.22504521906375885","0.03807571530342102","0.09197202324867249","0.09494263678789139","0.11672051250934601","45.322330474853516","45.05544662475586","40.75320053100586","28.91995620727539","9.374704360961914","17.77785873413086","31.97444725036621","13.596248626708984","30.062997817993164","18.481884002685547"
"N6","0.0","0.0","0.0","32.24115","55.16617965698242","63.157894134521484","69.8059310913086","64.76448822021484","56.130577087402344","0.22504521906375885","0.03807571530342102","0.09197202324867249","0.09494263678789139","0.11672051250934601","45.322330474853516","45.05544662475586","40.75320053100586","28.91995620727539","9.374704360961914","17.77785873413086","31.97444725036621","13.596248626708984","30.062997817993164","18.481884002685547"
"N7","0.0","0.0","0.0","32.24115","55.16617965698242","63.157894134521484","69.8059310913086","64.76448822021484","56.130577087402344","0.22504521906375885","0.03807571530342102","0.09197202324867249","0.09494263678789139","0.11672051250934601","45.322330474853516","45.05544662475586","40.75320053100586","28.91995620727539","9.374704360961914","17.77785873413086","31.97444725036621","13.596248626708984","30.062997817993164","18.481884002685547"
"N8","0.0","0.0","0.0","32.24115","55.16617965698242","63.157894134521484","69.8059310913086","64.76448822021484","56.130577087402344","0.22504521906375885","0.03807571530342102","0.09197202324867249","0.09494263678789139","0.11672051250934601","45.322330474853516","45.05544662475586","40.75320053100586","28.91995620727539","9.374704360961914","17.77785873413086","31.97444725036621","13.596248626708984","30.062997817993164","18.481884002685547"
"N9","0.0","0.0","0.0","32.24115","55.16617965698242","63.157894134521484","69.8059310913086","64.76448822021484","56.130577087402344","0.22504521906375885","0.03807571530342102","0.09197202324867249","0.09494263678789139","0.11672051250934601","45.322330474853516","45.05544662475586","40.75320053100586","28.91995620727539","9.374704360961914","17.77785873413086","31.97444725036621","13.596248626708984","30.062997817993164","18.481884002685547"
