name,SDx,SDy,SDz,SR,PFD_t,PFD_i,PFD_m,PFD_r,PFD_p,FA_ti,FA_im,FA_mr,FA_rp,FA_pt,FD_ti,FD_tm,FD_tr,FD_tp,FD_im,FD_ir,FD_ip,FD_mr,FD_mp,FD_rp
A31,0,0,0,33.49365,62.00460434,53.2143898,56.51173782,53.35177994,44.83623886,0.087786473,0.031237917,0.044618022,0.048112117,0.197231308,38.40711975,45.23091888,50.44740677,56.6267395,9.031617165,18.44486427,31.24951744,11.4225235,26.75446129,16.21073914
A32,0,0,0,33.49365,62.00460434,53.2143898,56.51173782,53.35177994,44.83623886,0.087786473,0.031237917,0.044618022,0.048112117,0.197231308,38.40711975,45.23091888,50.44740677,56.6267395,9.031617165,18.44486427,31.24951744,11.4225235,26.75446129,16.21073914
A33,0,0,0,33.49365,62.00460434,53.2143898,56.51173782,53.35177994,44.83623886,0.087786473,0.031237917,0.044618022,0.048112117,0.197231308,38.40711975,45.23091888,50.44740677,56.6267395,9.031617165,18.44486427,31.24951744,11.4225235,26.75446129,16.21073914
A34,0,0,0,33.49365,62.00460434,53.2143898,56.51173782,53.35177994,44.83623886,0.087786473,0.031237917,0.044618022,0.048112117,0.197231308,38.40711975,45.23091888,50.44740677,56.6267395,9.031617165,18.44486427,31.24951744,11.4225235,26.75446129,16.21073914
A35,0,0,0,33.49365,62.00460434,53.2143898,56.51173782,53.35177994,44.83623886,0.087786473,0.031237917,0.044618022,0.048112117,0.197231308,38.40711975,45.23091888,50.44740677,56.6267395,9.031617165,18.44486427,31.24951744,11.4225235,26.75446129,16.21073914
A36,0,0,0,33.49365,62.00460434,53.2143898,56.51173782,53.35177994,44.83623886,0.087786473,0.031237917,0.044618022,0.048112117,0.197231308,38.40711975,45.23091888,50.44740677,56.6267395,9.031617165,18.44486427,31.24951744,11.4225235,26.75446129,16.21073914
A37,0,0,0,33.49365,62.00460434,53.2143898,56.51173782,53.35177994,44.83623886,0.087786473,0.031237917,0.044618022,0.048112117,0.197231308,38.40711975,45.23091888,50.44740677,56.6267395,9.031617165,18.44486427,31.24951744,11.4225235,26.75446129,16.21073914
A38,0,0,0,33.49365,62.00460434,53.2143898,56.51173782,53.35177994,44.83623886,0.087786473,0.031237917,0.044618022,0.048112117,0.197231308,38.40711975,45.23091888,50.44740677,56.6267395,9.031617165,18.44486427,31.24951744,11.4225235,26.75446129,16.21073914
A39,0,0,0,33.49365,62.00460434,53.2143898,56.51173782,53.35177994,44.83623886,0.087786473,0.031237917,0.044618022,0.048112117,0.197231308,38.40711975,45.23091888,50.44740677,56.6267395,9.031617165,18.44486427,31.24951744,11.4225235,26.75446129,16.21073914
A40,0,0,0,33.49365,62.00460434,53.2143898,56.51173782,53.35177994,44.83623886,0.087786473,0.031237917,0.044618022,0.048112117,0.197231308,38.40711975,45.23091888,50.44740677,56.6267395,9.031617165,18.44486427,31.24951744,11.4225235,26.75446129,16.21073914
A41,0,0,0,33.49365,62.00460434,53.2143898,56.51173782,53.35177994,44.83623886,0.087786473,0.031237917,0.044618022,0.048112117,0.197231308,38.40711975,45.23091888,50.44740677,56.6267395,9.031617165,18.44486427,31.24951744,11.4225235,26.75446129,16.21073914
A42,0,0,0,33.49365,62.00460434,53.2143898,56.51173782,53.35177994,44.83623886,0.087786473,0.031237917,0.044618022,0.048112117,0.197231308,38.40711975,45.23091888,50.44740677,56.6267395,9.031617165,18.44486427,31.24951744,11.4225235,26.75446129,16.21073914
A43,0,0,0,33.49365,62.00460434,53.2143898,56.51173782,53.35177994,44.83623886,0.087786473,0.031237917,0.044618022,0.048112117,0.197231308,38.40711975,45.23091888,50.44740677,56.6267395,9.031617165,18.44486427,31.24951744,11.4225235,26.75446129,16.21073914
A44,0,0,0,33.499474,62.02180099,53.21373749,56.51912308,53.35538864,44.83602142,0.088190727,0.031298924,0.044553831,0.048073683,0.197530091,38.37944031,45.22395706,50.39424515,56.61249924,9.045810699,18.44519997,31.25024223,11.42787933,26.75787926,16.20639038
A45,0,0,0,33.51158,62.03860092,53.21313477,56.52407455,53.35956573,44.84266281,0.088970281,0.031511527,0.044273254,0.047737617,0.19806847,38.35359955,45.25691986,50.33360291,56.58922958,9.076828003,18.44659042,31.2511425,11.43298054,26.75875092,16.19859695
A46,0,0,0,33.51158,62.03860092,53.21313477,56.52407455,53.35956573,44.84266281,0.088970281,0.031511527,0.044273254,0.047737617,0.19806847,38.35359955,45.25691986,50.33360291,56.58922958,9.076828003,18.44659042,31.2511425,11.43298054,26.75875092,16.19859695
A47,0,0,0,33.51158,62.03860092,53.21313477,56.52407455,53.35956573,44.84266281,0.088970281,0.031511527,0.044273254,0.047737617,0.19806847,38.35359955,45.25691986,50.33360291,56.58922958,9.076828003,18.44659042,31.2511425,11.43298054,26.75875092,16.19859695
A48,0,0,0,33.51158,62.03860092,53.21313477,56.52407455,53.35956573,44.84266281,0.088970281,0.031511527,0.044273254,0.047737617,0.19806847,38.35359955,45.25691986,50.33360291,56.58922958,9.076828003,18.44659042,31.2511425,11.43298054,26.75875092,16.19859695
A49,0,0,0,33.51158,62.03860092,53.21313477,56.52407455,53.35956573,44.84266281,0.088970281,0.031511527,0.044273254,0.047737617,0.19806847,38.35359955,45.25691986,50.33360291,56.58922958,9.076828003,18.44659042,31.2511425,11.43298054,26.75875092,16.19859695
name,SDx,SDy,SDz,SR,PFD_t,PFD_i,PFD_m,PFD_r,PFD_p,FA_ti,FA_im,FA_mr,FA_rp,FA_pt,FD_ti,FD_tm,FD_tr,FD_tp,FD_im,FD_ir,FD_ip,FD_mr,FD_mp,FD_rp
B0,0,0,0,73.84749,94.04408264,101.2282028,94.7182312,82.08258057,49.47076797,0.112105682,0.070454963,0.067005895,0.101610906,0.201376811,26.50728798,44.71720505,74.24061584,96.44708252,22.56233788,58.33469772,109.619194,36.87653732,107.0157242,98.35243225
B1,0,0,0,73.7607,94.03465271,101.2287979,94.70590973,82.07644653,49.58763123,0.111460745,0.070497282,0.066770472,0.101569176,0.201363102,26.50488091,44.6555748,74.18965912,96.48992157,22.47270393,58.268013,109.6579742,36.91047668,107.1257553,98.43746185
B2,0,0,0,73.7607,94.03465271,101.2287979,94.70590973,82.07644653,49.58763123,0.111460745,0.070497282,0.066770472,0.101569176,0.201363102,26.50488091,44.6555748,74.18965912,96.48992157,22.47270393,58.268013,109.6579742,36.91047668,107.1257553,98.43746185
B3,0,0,0,73.7607,94.03465271,101.2287979,94.70590973,82.07644653,49.58763123,0.111460745,0.070497282,0.066770472,0.101569176,0.201363102,26.50488091,44.6555748,74.18965912,96.48992157,22.47270393,58.268013,109.6579742,36.91047668,107.1257553,98.43746185
B4,0,0,0,73.7607,94.03465271,101.2287979,94.70590973,82.07644653,49.58763123,0.111460745,0.070497282,0.066770472,0.101569176,0.201363102,26.50488091,44.6555748,74.18965912,96.48992157,22.47270393,58.268013,109.6579742,36.91047668,107.1257553,98.43746185
