name,SDx,SDy,SDz,SR,PFD_t,PFD_i,PFD_m,PFD_r,PFD_p,FA_ti,FA_im,FA_mr,FA_rp,FA_pt,FD_ti,FD_tm,FD_tr,FD_tp,FD_im,FD_ir,FD_ip,FD_mr,FD_mp,FD_rp
P,0,0,0,47.07954,91.4257431,94.36626434,55.16323471,45.37470627,42.41376877,0.367572606,0.313199699,0.282068849,0.102195077,0.269196481,22.93144417,57.59673691,102.2427444,105.4935226,55.22999954,98.58363342,100.2034988,46.27720261,53.0422821,16.31057549
P,0,0,0,47.116394,91.44923401,94.53243256,55.16342163,45.37626648,42.41650009,0.36755982,0.310609609,0.282905787,0.102133125,0.269148737,22.80006409,57.64432144,102.2668152,105.5260696,55.51823425,98.84780884,100.470787,46.26031113,53.04239655,16.29961967
P,0,0,0,47.146038,91.45996857,94.67698669,55.1619339,45.37772369,42.41688156,0.367708743,0.30817318,0.284048885,0.102078155,0.269314796,22.68321228,57.69271469,102.2879868,105.5454712,55.80580521,99.10286713,100.7143555,46.24298859,53.03491592,16.2886467
P,0,0,0,47.176327,91.46578979,94.82984161,55.15578079,45.37764359,42.41646194,0.367720366,0.305520266,0.285080314,0.102020815,0.269430816,22.56355286,57.73347092,102.3028564,105.5590668,56.11092377,99.37425232,100.9723129,46.22521973,53.02620316,16.27766418
P,0,0,0,47.206844,91.47986603,94.97189331,55.14862823,45.38034439,42.41363144,0.368012726,0.303135306,0.285947531,0.101986863,0.26942119,22.46390724,57.77291489,102.3300781,105.5824814,56.38086319,99.62849426,101.2112579,46.21611023,53.01822662,16.27158165
P,0,0,0,39.466896,90.27763367,56.05820084,49.12011337,40.78961945,37.82962799,0.233438551,0.345539093,0.108719431,0.07226155,0.290685087,52.59600449,81.42375183,96.72881317,99.98252106,29.53667641,47.32177353,54.59952927,20.78732872,31.88098145,13.91371346
P,0,0,0,39.472195,90.26378632,56.05952835,49.21126175,40.84034729,37.85439682,0.233198285,0.344915777,0.108867645,0.072340757,0.290578187,52.60448837,81.38636017,96.69441986,99.95409393,29.4962635,47.28462219,54.58133316,20.81440353,31.92656326,13.93022728
P,0,0,0,39.478992,90.25463867,56.04852676,49.35560989,40.89300156,37.88007355,0.233081669,0.343985915,0.109308362,0.072426476,0.29031074,52.62290573,81.32355499,96.65903473,99.92679596,29.41166496,47.22714996,54.54280472,20.8942337,32.02576828,13.94991016
P,0,0,0,39.48319,90.24100494,56.0430603,49.46957397,40.95566559,37.91266632,0.233029798,0.343289763,0.109567583,0.072485752,0.290026367,52.63780594,81.24398041,96.60101318,99.87211609,29.31697655,47.15168762,54.48199844,20.94068909,32.08528519,13.96387482
P,0,0,0,39.486084,90.23617554,56.04801178,49.52610016,41.00217819,37.93482208,0.232942805,0.342964292,0.109593205,0.072554857,0.28992027,52.65378571,81.21108246,96.57089996,99.84467316,29.27221107,47.10874939,54.45328522,20.94691086,32.10641479,13.97890472
P,0,0,0,39.490944,90.23677826,56.04208755,49.61601639,41.06475449,37.96834946,0.233042195,0.342536688,0.109765276,0.072653458,0.289664119,52.69775009,81.16821289,96.56173706,99.83277893,29.18520927,47.05083084,54.40658951,20.98738861,32.15795517,14.00465775
