"name","SDx","SDy","SDz","SR","PFD_t","PFD_i","PFD_m","PFD_r","PFD_p","FA_ti","FA_im","FA_mr","FA_rp","FA_pt","FD_ti","FD_tm","FD_tr","FD_tp","FD_im","FD_ir","FD_ip","FD_mr","FD_mp","FD_rp"
"A0","0.0","0.0","0.0","33.483856","61.37995910644531","53.21684265136719","56.403926849365234","53.43012619018555","44.78738021850586","0.08555130660533905","0.031092539429664612","0.04443993419408798","0.049086302518844604","0.19591812789440155","39.13058090209961","46.368064880371094","51.01123809814453","56.90402603149414","9.176234245300293","18.448314666748047","31.243972778320312","11.348419189453125","26.67340660095215","16.26328468322754"
"A1","0.0","0.0","0.0","33.50679","61.69601821899414","53.21532440185547","56.504695892333984","53.46884536743164","44.79497528076172","0.08602503687143326","0.031171051785349846","0.044555168598890305","0.04923791438341141","0.19616109132766724","38.6904411315918","45.541019439697266","50.50247573852539","56.726139068603516","9.0360107421875","18.441287994384766","31.248273849487305","11.41685962677002","26.747304916381836","16.266822814941406"
"A2","0.0","0.0","0.0","33.50679","61.69601821899414","53.21532440185547","56.504695892333984","53.46884536743164","44.79497528076172","0.08602503687143326","0.031171051785349846","0.044555168598890305","0.04923791438341141","0.19616109132766724","38.6904411315918","45.541019439697266","50.50247573852539","56.726139068603516","9.0360107421875","18.441287994384766","31.248273849487305","11.41685962677002","26.747304916381836","16.266822814941406"
"A3","0.0","0.0","0.0","33.50849","61.920372009277344","53.214881896972656","56.5030517578125","53.46571731567383","44.822410583496094","0.08693251758813858","0.031260810792446136","0.04437951743602753","0.04879877716302872","0.1967092752456665","38.50434112548828","45.3366813659668","50.387271881103516","56.685951232910156","9.028397560119629","18.441144943237305","31.24591827392578","11.416728973388672","26.744976043701172","16.2586727142334"
"A4","0.0","0.0","0.0","33.50849","61.920372009277344","53.214881896972656","56.5030517578125","53.46571731567383","44.822410583496094","0.08693251758813858","0.031260810792446136","0.04437951743602753","0.04879877716302872","0.1967092752456665","38.50434112548828","45.3366813659668","50.387271881103516","56.685951232910156","9.028397560119629","18.441144943237305","31.24591827392578","11.416728973388672","26.744976043701172","16.2586727142334"
"A5","0.0","0.0","0.0","33.50849","61.920372009277344","53.214881896972656","56.5030517578125","53.46571731567383","44.822410583496094","0.08693251758813858","0.031260810792446136","0.04437951743602753","0.04879877716302872","0.1967092752456665","38.50434112548828","45.3366813659668","50.387271881103516","56.685951232910156","9.028397560119629","18.441144943237305","31.24591827392578","11.416728973388672","26.744976043701172","16.2586727142334"
"A6","0.0","0.0","0.0","33.50849","61.920372009277344","53.214881896972656","56.5030517578125","53.46571731567383","44.822410583496094","0.08693251758813858","0.031260810792446136","0.04437951743602753","0.04879877716302872","0.1967092752456665","38.50434112548828","45.3366813659668","50.387271881103516","56.685951232910156","9.028397560119629","18.441144943237305","31.24591827392578","11.416728973388672","26.744976043701172","16.2586727142334"
"A7","0.0","0.0","0.0","33.50849","61.920372009277344","53.214881896972656","56.5030517578125","53.46571731567383","44.822410583496094","0.08693251758813858","0.031260810792446136","0.04437951743602753","0.04879877716302872","0.1967092752456665","38.50434112548828","45.3366813659668","50.387271881103516","56.685951232910156","9.028397560119629","18.441144943237305","31.24591827392578","11.416728973388672","26.744976043701172","16.2586727142334"
"A8","0.0","0.0","0.0","33.50849","61.920372009277344","53.214881896972656","56.5030517578125","53.46571731567383","44.822410583496094","0.08693251758813858","0.031260810792446136","0.04437951743602753","0.04879877716302872","0.1967092752456665","38.50434112548828","45.3366813659668","50.387271881103516","56.685951232910156","9.028397560119629","18.441144943237305","31.24591827392578","11.416728973388672","26.744976043701172","16.2586727142334"
"A9","0.0","0.0","0.0","33.50849","61.920372009277344","53.214881896972656","56.5030517578125","53.46571731567383","44.822410583496094","0.08693251758813858","0.031260810792446136","0.04437951743602753","0.04879877716302872","0.1967092752456665","38.50434112548828","45.3366813659668","50.387271881103516","56.685951232910156","9.028397560119629","18.441144943237305","31.24591827392578","11.416728973388672","26.744976043701172","16.2586727142334"
